image_path,label
./mnist_png/training/0/20369.png,0
./mnist_png/training/0/5082.png,0
./mnist_png/training/0/16803.png,0
./mnist_png/training/0/2935.png,0
./mnist_png/training/0/31502.png,0
./mnist_png/training/0/46952.png,0
./mnist_png/training/0/11639.png,0
./mnist_png/training/0/26095.png,0
./mnist_png/training/0/46007.png,0
./mnist_png/training/0/943.png,0
./mnist_png/training/0/12456.png,0
./mnist_png/training/0/42275.png,0
./mnist_png/training/0/957.png,0
./mnist_png/training/0/46775.png,0
./mnist_png/training/0/12324.png,0
./mnist_png/training/0/54371.png,0
./mnist_png/training/0/24696.png,0
./mnist_png/training/0/35943.png,0
./mnist_png/training/0/38297.png,0
./mnist_png/training/0/11605.png,0
./mnist_png/training/0/57650.png,0
./mnist_png/training/0/52728.png,0
./mnist_png/training/0/55721.png,0
./mnist_png/training/0/53350.png,0
./mnist_png/training/0/16618.png,0
./mnist_png/training/0/26903.png,0
./mnist_png/training/0/39823.png,0
./mnist_png/training/0/53344.png,0
./mnist_png/training/0/15311.png,0
./mnist_png/training/0/43631.png,0
./mnist_png/training/0/7130.png,0
./mnist_png/training/0/24872.png,0
./mnist_png/training/0/51235.png,0
./mnist_png/training/0/30807.png,0
./mnist_png/training/0/10080.png,0
./mnist_png/training/0/13589.png,0
./mnist_png/training/0/6979.png,0
./mnist_png/training/0/32221.png,0
./mnist_png/training/0/20625.png,0
./mnist_png/training/0/36047.png,0
./mnist_png/training/0/58952.png,0
./mnist_png/training/0/39360.png,0
./mnist_png/training/0/17923.png,0
./mnist_png/training/0/27638.png,0
./mnist_png/training/0/33665.png,0
./mnist_png/training/0/57491.png,0
./mnist_png/training/0/38042.png,0
./mnist_png/training/0/10916.png,0
./mnist_png/training/0/47696.png,0
./mnist_png/training/0/21513.png,0
./mnist_png/training/0/3829.png,0
./mnist_png/training/0/54832.png,0
./mnist_png/training/0/53185.png,0
./mnist_png/training/0/9451.png,0
./mnist_png/training/0/42063.png,0
./mnist_png/training/0/16354.png,0
./mnist_png/training/0/36084.png,0
./mnist_png/training/0/24480.png,0
./mnist_png/training/0/13238.png,0
./mnist_png/training/0/25952.png,0
./mnist_png/training/0/14557.png,0
./mnist_png/training/0/4607.png,0
./mnist_png/training/0/36090.png,0
./mnist_png/training/0/59457.png,0
./mnist_png/training/0/59331.png,0
./mnist_png/training/0/17738.png,0
./mnist_png/training/0/38903.png,0
./mnist_png/training/0/59319.png,0
./mnist_png/training/0/2538.png,0
./mnist_png/training/0/41556.png,0
./mnist_png/training/0/11361.png,0
./mnist_png/training/0/40648.png,0
./mnist_png/training/0/28286.png,0
./mnist_png/training/0/20816.png,0
./mnist_png/training/0/5525.png,0
./mnist_png/training/0/55251.png,0
./mnist_png/training/0/45042.png,0
./mnist_png/training/0/15675.png,0
./mnist_png/training/0/54629.png,0
./mnist_png/training/0/48200.png,0
./mnist_png/training/0/3632.png,0
./mnist_png/training/0/8000.png,0
./mnist_png/training/0/1742.png,0
./mnist_png/training/0/50328.png,0
./mnist_png/training/0/58012.png,0
./mnist_png/training/0/57321.png,0
./mnist_png/training/0/9478.png,0
./mnist_png/training/0/6987.png,0
./mnist_png/training/0/40649.png,0
./mnist_png/training/0/2539.png,0
./mnist_png/training/0/41557.png,0
./mnist_png/training/0/29199.png,0
./mnist_png/training/0/13211.png,0
./mnist_png/training/0/19072.png,0
./mnist_png/training/0/15648.png,0
./mnist_png/training/0/9322.png,0
./mnist_png/training/0/25953.png,0
./mnist_png/training/0/15890.png,0
./mnist_png/training/0/24495.png,0
./mnist_png/training/0/8982.png,0
./mnist_png/training/0/1018.png,0
./mnist_png/training/0/19714.png,0
./mnist_png/training/0/27822.png,0
./mnist_png/training/0/6763.png,0
./mnist_png/training/0/33843.png,0
./mnist_png/training/0/44413.png,0
./mnist_png/training/0/54600.png,0
./mnist_png/training/0/8028.png,0
./mnist_png/training/0/55278.png,0
./mnist_png/training/0/46562.png,0
./mnist_png/training/0/16355.png,0
./mnist_png/training/0/49889.png,0
./mnist_png/training/0/56942.png,0
./mnist_png/training/0/38043.png,0
./mnist_png/training/0/23305.png,0
./mnist_png/training/0/33670.png,0
./mnist_png/training/0/54833.png,0
./mnist_png/training/0/21260.png,0
./mnist_png/training/0/8969.png,0
./mnist_png/training/0/12872.png,0
./mnist_png/training/0/21506.png,0
./mnist_png/training/0/38057.png,0
./mnist_png/training/0/229.png,0
./mnist_png/training/0/26241.png,0
./mnist_png/training/0/29614.png,0
./mnist_png/training/0/36734.png,0
./mnist_png/training/0/39407.png,0
./mnist_png/training/0/16396.png,0
./mnist_png/training/0/47867.png,0
./mnist_png/training/0/16619.png,0
./mnist_png/training/0/41999.png,0
./mnist_png/training/0/57645.png,0
./mnist_png/training/0/46748.png,0
./mnist_png/training/0/41027.png,0
./mnist_png/training/0/13013.png,0
./mnist_png/training/0/45255.png,0
./mnist_png/training/0/43624.png,0
./mnist_png/training/0/19258.png,0
./mnist_png/training/0/51546.png,0
./mnist_png/training/0/47324.png,0
./mnist_png/training/0/11162.png,0
./mnist_png/training/0/10254.png,0
./mnist_png/training/0/32793.png,0
./mnist_png/training/0/12325.png,0
./mnist_png/training/0/59898.png,0
./mnist_png/training/0/56573.png,0
./mnist_png/training/0/6207.png,0
./mnist_png/training/0/12457.png,0
./mnist_png/training/0/10240.png,0
./mnist_png/training/0/39639.png,0
./mnist_png/training/0/27407.png,0
./mnist_png/training/0/5083.png,0
./mnist_png/training/0/43195.png,0
./mnist_png/training/0/25576.png,0
./mnist_png/training/0/57686.png,0
./mnist_png/training/0/46947.png,0
./mnist_png/training/0/5929.png,0
./mnist_png/training/0/23113.png,0
./mnist_png/training/0/7858.png,0
./mnist_png/training/0/32778.png,0
./mnist_png/training/0/4389.png,0
./mnist_png/training/0/51585.png,0
./mnist_png/training/0/22225.png,0
./mnist_png/training/0/32036.png,0
./mnist_png/training/0/24640.png,0
./mnist_png/training/0/29364.png,0
./mnist_png/training/0/26731.png,0
./mnist_png/training/0/10283.png,0
./mnist_png/training/0/9691.png,0
./mnist_png/training/0/23891.png,0
./mnist_png/training/0/55907.png,0
./mnist_png/training/0/41635.png,0
./mnist_png/training/0/39956.png,0
./mnist_png/training/0/58402.png,0
./mnist_png/training/0/52885.png,0
./mnist_png/training/0/15516.png,0
./mnist_png/training/0/24913.png,0
./mnist_png/training/0/46628.png,0
./mnist_png/training/0/5646.png,0
./mnist_png/training/0/2897.png,0
./mnist_png/training/0/5120.png,0
./mnist_png/training/0/38484.png,0
./mnist_png/training/0/1346.png,0
./mnist_png/training/0/4216.png,0
./mnist_png/training/0/46166.png,0
./mnist_png/training/0/5108.png,0
./mnist_png/training/0/41609.png,0
./mnist_png/training/0/24085.png,0
./mnist_png/training/0/34296.png,0
./mnist_png/training/0/43778.png,0
./mnist_png/training/0/6367.png,0
./mnist_png/training/0/2101.png,0
./mnist_png/training/0/49533.png,0
./mnist_png/training/0/11758.png,0
./mnist_png/training/0/20591.png,0
./mnist_png/training/0/53219.png,0
./mnist_png/training/0/23926.png,0
./mnist_png/training/0/26686.png,0
./mnist_png/training/0/37953.png,0
./mnist_png/training/0/10334.png,0
./mnist_png/training/0/42499.png,0
./mnist_png/training/0/36318.png,0
./mnist_png/training/0/38335.png,0
./mnist_png/training/0/31463.png,0
./mnist_png/training/0/23067.png,0
./mnist_png/training/0/33512.png,0
./mnist_png/training/0/27567.png,0
./mnist_png/training/0/2854.png,0
./mnist_png/training/0/639.png,0
./mnist_png/training/0/29562.png,0
./mnist_png/training/0/21658.png,0
./mnist_png/training/0/57916.png,0
./mnist_png/training/0/43963.png,0
./mnist_png/training/0/9083.png,0
./mnist_png/training/0/35639.png,0
./mnist_png/training/0/11957.png,0
./mnist_png/training/0/26645.png,0
./mnist_png/training/0/41806.png,0
./mnist_png/training/0/13826.png,0
./mnist_png/training/0/55873.png,0
./mnist_png/training/0/13371.png,0
./mnist_png/training/0/42658.png,0
./mnist_png/training/0/7247.png,0
./mnist_png/training/0/15700.png,0
./mnist_png/training/0/3021.png,0
./mnist_png/training/0/47046.png,0
./mnist_png/training/0/8612.png,0
./mnist_png/training/0/53027.png,0
./mnist_png/training/0/38686.png,0
./mnist_png/training/0/57241.png,0
./mnist_png/training/0/3035.png,0
./mnist_png/training/0/56639.png,0
./mnist_png/training/0/42664.png,0
./mnist_png/training/0/32383.png,0
./mnist_png/training/0/25199.png,0
./mnist_png/training/0/33923.png,0
./mnist_png/training/0/9530.png,0
./mnist_png/training/0/6603.png,0
./mnist_png/training/0/59244.png,0
./mnist_png/training/0/51618.png,0
./mnist_png/training/0/56163.png,0
./mnist_png/training/0/17881.png,0
./mnist_png/training/0/52305.png,0
./mnist_png/training/0/9524.png,0
./mnist_png/training/0/54012.png,0
./mnist_png/training/0/16221.png,0
./mnist_png/training/0/59536.png,0
./mnist_png/training/0/55481.png,0
./mnist_png/training/0/8809.png,0
./mnist_png/training/0/25166.png,0
./mnist_png/training/0/38889.png,0
./mnist_png/training/0/57296.png,0
./mnist_png/training/0/18581.png,0
./mnist_png/training/0/21314.png,0
./mnist_png/training/0/28456.png,0
./mnist_png/training/0/44598.png,0
./mnist_png/training/0/38123.png,0
./mnist_png/training/0/5487.png,0
./mnist_png/training/0/31661.png,0
./mnist_png/training/0/34731.png,0
./mnist_png/training/0/34057.png,0
./mnist_png/training/0/14393.png,0
./mnist_png/training/0/22637.png,0
./mnist_png/training/0/30555.png,0
./mnist_png/training/0/9297.png,0
./mnist_png/training/0/10849.png,0
./mnist_png/training/0/26323.png,0
./mnist_png/training/0/10691.png,0
./mnist_png/training/0/51815.png,0
./mnist_png/training/0/19845.png,0
./mnist_png/training/0/47087.png,0
./mnist_png/training/0/23273.png,0
./mnist_png/training/0/7286.png,0
./mnist_png/training/0/10861.png,0
./mnist_png/training/0/31677.png,0
./mnist_png/training/0/58819.png,0
./mnist_png/training/0/41384.png,0
./mnist_png/training/0/43593.png,0
./mnist_png/training/0/6832.png,0
./mnist_png/training/0/19689.png,0
./mnist_png/training/0/38874.png,0
./mnist_png/training/0/47078.png,0
./mnist_png/training/0/10120.png,0
./mnist_png/training/0/42100.png,0
./mnist_png/training/0/52313.png,0
./mnist_png/training/0/33921.png,0
./mnist_png/training/0/54004.png,0
./mnist_png/training/0/19104.png,0
./mnist_png/training/0/48439.png,0
./mnist_png/training/0/54010.png,0
./mnist_png/training/0/6615.png,0
./mnist_png/training/0/12723.png,0
./mnist_png/training/0/4002.png,0
./mnist_png/training/0/56161.png,0
./mnist_png/training/0/2473.png,0
./mnist_png/training/0/1152.png,0
./mnist_png/training/0/15064.png,0
./mnist_png/training/0/41353.png,0
./mnist_png/training/0/4994.png,0
./mnist_png/training/0/47722.png,0
./mnist_png/training/0/52449.png,0
./mnist_png/training/0/42896.png,0
./mnist_png/training/0/18232.png,0
./mnist_png/training/0/47736.png,0
./mnist_png/training/0/57525.png,0
./mnist_png/training/0/58170.png,0
./mnist_png/training/0/36871.png,0
./mnist_png/training/0/6629.png,0
./mnist_png/training/0/43236.png,0
./mnist_png/training/0/43961.png,0
./mnist_png/training/0/48834.png,0
./mnist_png/training/0/41810.png,0
./mnist_png/training/0/36440.png,0
./mnist_png/training/0/29560.png,0
./mnist_png/training/0/33538.png,0
./mnist_png/training/0/13830.png,0
./mnist_png/training/0/50909.png,0
./mnist_png/training/0/49280.png,0
./mnist_png/training/0/48808.png,0
./mnist_png/training/0/39029.png,0
./mnist_png/training/0/55681.png,0
./mnist_png/training/0/24078.png,0
./mnist_png/training/0/25366.png,0
./mnist_png/training/0/35175.png,0
./mnist_png/training/0/56388.png,0
./mnist_png/training/0/36468.png,0
./mnist_png/training/0/3590.png,0
./mnist_png/training/0/1387.png,0
./mnist_png/training/0/34519.png,0
./mnist_png/training/0/11969.png,0
./mnist_png/training/0/51395.png,0
./mnist_png/training/0/59911.png,0
./mnist_png/training/0/9056.png,0
./mnist_png/training/0/25399.png,0
./mnist_png/training/0/39968.png,0
./mnist_png/training/0/56377.png,0
./mnist_png/training/0/49243.png,0
./mnist_png/training/0/7709.png,0
./mnist_png/training/0/52105.png,0
./mnist_png/training/0/44029.png,0
./mnist_png/training/0/5888.png,0
./mnist_png/training/0/48613.png,0
./mnist_png/training/0/59078.png,0
./mnist_png/training/0/43020.png,0
./mnist_png/training/0/55656.png,0
./mnist_png/training/0/11014.png,0
./mnist_png/training/0/57041.png,0
./mnist_png/training/0/57727.png,0
./mnist_png/training/0/48607.png,0
./mnist_png/training/0/55130.png,0
./mnist_png/training/0/29414.png,0
./mnist_png/training/0/55911.png,0
./mnist_png/training/0/997.png,0
./mnist_png/training/0/9687.png,0
./mnist_png/training/0/32746.png,0
./mnist_png/training/0/39175.png,0
./mnist_png/training/0/59859.png,0
./mnist_png/training/0/26055.png,0
./mnist_png/training/0/59681.png,0
./mnist_png/training/0/37158.png,0
./mnist_png/training/0/34451.png,0
./mnist_png/training/0/14959.png,0
./mnist_png/training/0/3396.png,0
./mnist_png/training/0/14971.png,0
./mnist_png/training/0/51587.png,0
./mnist_png/training/0/27411.png,0
./mnist_png/training/0/9877.png,0
./mnist_png/training/0/25206.png,0
./mnist_png/training/0/33464.png,0
./mnist_png/training/0/33302.png,0
./mnist_png/training/0/52930.png,0
./mnist_png/training/0/14965.png,0
./mnist_png/training/0/28044.png,0
./mnist_png/training/0/20418.png,0
./mnist_png/training/0/10530.png,0
./mnist_png/training/0/3369.png,0
./mnist_png/training/0/44161.png,0
./mnist_png/training/0/34486.png,0
./mnist_png/training/0/7669.png,0
./mnist_png/training/0/54414.png,0
./mnist_png/training/0/17539.png,0
./mnist_png/training/0/46010.png,0
./mnist_png/training/0/4374.png,0
./mnist_png/training/0/10242.png,0
./mnist_png/training/0/56217.png,0
./mnist_png/training/0/42262.png,0
./mnist_png/training/0/22596.png,0
./mnist_png/training/0/32785.png,0
./mnist_png/training/0/24681.png,0
./mnist_png/training/0/18178.png,0
./mnist_png/training/0/40313.png,0
./mnist_png/training/0/13005.png,0
./mnist_png/training/0/21909.png,0
./mnist_png/training/0/11612.png,0
./mnist_png/training/0/46992.png,0
./mnist_png/training/0/41743.png,0
./mnist_png/training/0/13777.png,0
./mnist_png/training/0/53353.png,0
./mnist_png/training/0/58206.png,0
./mnist_png/training/0/5730.png,0
./mnist_png/training/0/58560.png,0
./mnist_png/training/0/7127.png,0
./mnist_png/training/0/9485.png,0
./mnist_png/training/0/32550.png,0
./mnist_png/training/0/31059.png,0
./mnist_png/training/0/20632.png,0
./mnist_png/training/0/59497.png,0
./mnist_png/training/0/39363.png,0
./mnist_png/training/0/24440.png,0
./mnist_png/training/0/34653.png,0
./mnist_png/training/0/49848.png,0
./mnist_png/training/0/56968.png,0
./mnist_png/training/0/10083.png,0
./mnist_png/training/0/22757.png,0
./mnist_png/training/0/40844.png,0
./mnist_png/training/0/57486.png,0
./mnist_png/training/0/56940.png,0
./mnist_png/training/0/38055.png,0
./mnist_png/training/0/30409.png,0
./mnist_png/training/0/56954.png,0
./mnist_png/training/0/1797.png,0
./mnist_png/training/0/35217.png,0
./mnist_png/training/0/40850.png,0
./mnist_png/training/0/30384.png,0
./mnist_png/training/0/27820.png,0
./mnist_png/training/0/42074.png,0
./mnist_png/training/0/44363.png,0
./mnist_png/training/0/10732.png,0
./mnist_png/training/0/46560.png,0
./mnist_png/training/0/17049.png,0
./mnist_png/training/0/43418.png,0
./mnist_png/training/0/44411.png,0
./mnist_png/training/0/9452.png,0
./mnist_png/training/0/5268.png,0
./mnist_png/training/0/38914.png,0
./mnist_png/training/0/58038.png,0
./mnist_png/training/0/6991.png,0
./mnist_png/training/0/12119.png,0
./mnist_png/training/0/55246.png,0
./mnist_png/training/0/7325.png,0
./mnist_png/training/0/15662.png,0
./mnist_png/training/0/8016.png,0
./mnist_png/training/0/3143.png,0
./mnist_png/training/0/20801.png,0
./mnist_png/training/0/57451.png,0
./mnist_png/training/0/47124.png,0
./mnist_png/training/0/15663.png,0
./mnist_png/training/0/25978.png,0
./mnist_png/training/0/55521.png,0
./mnist_png/training/0/38929.png,0
./mnist_png/training/0/51753.png,0
./mnist_png/training/0/10069.png,0
./mnist_png/training/0/1999.png,0
./mnist_png/training/0/8003.png,0
./mnist_png/training/0/55253.png,0
./mnist_png/training/0/13206.png,0
./mnist_png/training/0/20814.png,0
./mnist_png/training/0/7318.png,0
./mnist_png/training/0/1769.png,0
./mnist_png/training/0/17048.png,0
./mnist_png/training/0/30391.png,0
./mnist_png/training/0/56766.png,0
./mnist_png/training/0/1796.png,0
./mnist_png/training/0/31716.png,0
./mnist_png/training/0/38054.png,0
./mnist_png/training/0/19924.png,0
./mnist_png/training/0/25005.png,0
./mnist_png/training/0/33673.png,0
./mnist_png/training/0/37415.png,0
./mnist_png/training/0/19930.png,0
./mnist_png/training/0/56941.png,0
./mnist_png/training/0/10914.png,0
./mnist_png/training/0/3195.png,0
./mnist_png/training/0/45083.png,0
./mnist_png/training/0/216.png,0
./mnist_png/training/0/55290.png,0
./mnist_png/training/0/39376.png,0
./mnist_png/training/0/56969.png,0
./mnist_png/training/0/26256.png,0
./mnist_png/training/0/30434.png,0
./mnist_png/training/0/27148.png,0
./mnist_png/training/0/25987.png,0
./mnist_png/training/0/25039.png,0
./mnist_png/training/0/20141.png,0
./mnist_png/training/0/30352.png,0
./mnist_png/training/0/51960.png,0
./mnist_png/training/0/36737.png,0
./mnist_png/training/0/32237.png,0
./mnist_png/training/0/49685.png,0
./mnist_png/training/0/41756.png,0
./mnist_png/training/0/46039.png,0
./mnist_png/training/0/14019.png,0
./mnist_png/training/0/55045.png,0
./mnist_png/training/0/41030.png,0
./mnist_png/training/0/58575.png,0
./mnist_png/training/0/57120.png,0
./mnist_png/training/0/49336.png,0
./mnist_png/training/0/28904.png,0
./mnist_png/training/0/40312.png,0
./mnist_png/training/0/50101.png,0
./mnist_png/training/0/46763.png,0
./mnist_png/training/0/56570.png,0
./mnist_png/training/0/52716.png,0
./mnist_png/training/0/24858.png,0
./mnist_png/training/0/36290.png,0
./mnist_png/training/0/10531.png,0
./mnist_png/training/0/30187.png,0
./mnist_png/training/0/49322.png,0
./mnist_png/training/0/28910.png,0
./mnist_png/training/0/23845.png,0
./mnist_png/training/0/43169.png,0
./mnist_png/training/0/22583.png,0
./mnist_png/training/0/44606.png,0
./mnist_png/training/0/52064.png,0
./mnist_png/training/0/42277.png,0
./mnist_png/training/0/33465.png,0
./mnist_png/training/0/31272.png,0
./mnist_png/training/0/41795.png,0
./mnist_png/training/0/46944.png,0
./mnist_png/training/0/47482.png,0
./mnist_png/training/0/32009.png,0
./mnist_png/training/0/23104.png,0
./mnist_png/training/0/57685.png,0
./mnist_png/training/0/23662.png,0
./mnist_png/training/0/39612.png,0
./mnist_png/training/0/12497.png,0
./mnist_png/training/0/35028.png,0
./mnist_png/training/0/28079.png,0
./mnist_png/training/0/59680.png,0
./mnist_png/training/0/11834.png,0
./mnist_png/training/0/26040.png,0
./mnist_png/training/0/35982.png,0
./mnist_png/training/0/39606.png,0
./mnist_png/training/0/21049.png,0
./mnist_png/training/0/20357.png,0
./mnist_png/training/0/54549.png,0
./mnist_png/training/0/7052.png,0
./mnist_png/training/0/13164.png,0
./mnist_png/training/0/1423.png,0
./mnist_png/training/0/49518.png,0
./mnist_png/training/0/30965.png,0
./mnist_png/training/0/10479.png,0
./mnist_png/training/0/48612.png,0
./mnist_png/training/0/14179.png,0
./mnist_png/training/0/32800.png,0
./mnist_png/training/0/47247.png,0
./mnist_png/training/0/18743.png,0
./mnist_png/training/0/39955.png,0
./mnist_png/training/0/75.png,0
./mnist_png/training/0/44766.png,0
./mnist_png/training/0/7708.png,0
./mnist_png/training/0/11029.png,0
./mnist_png/training/0/26685.png,0
./mnist_png/training/0/37950.png,0
./mnist_png/training/0/4201.png,0
./mnist_png/training/0/17458.png,0
./mnist_png/training/0/56362.png,0
./mnist_png/training/0/59051.png,0
./mnist_png/training/0/56404.png,0
./mnist_png/training/0/46617.png,0
./mnist_png/training/0/40266.png,0
./mnist_png/training/0/44000.png,0
./mnist_png/training/0/35821.png,0
./mnist_png/training/0/8349.png,0
./mnist_png/training/0/59723.png,0
./mnist_png/training/0/46603.png,0
./mnist_png/training/0/49530.png,0
./mnist_png/training/0/50061.png,0
./mnist_png/training/0/57068.png,0
./mnist_png/training/0/10323.png,0
./mnist_png/training/0/1386.png,0
./mnist_png/training/0/612.png,0
./mnist_png/training/0/18794.png,0
./mnist_png/training/0/16961.png,0
./mnist_png/training/0/28131.png,0
./mnist_png/training/0/41187.png,0
./mnist_png/training/0/33277.png,0
./mnist_png/training/0/35612.png,0
./mnist_png/training/0/39028.png,0
./mnist_png/training/0/28125.png,0
./mnist_png/training/0/5692.png,0
./mnist_png/training/0/16975.png,0
./mnist_png/training/0/56389.png,0
./mnist_png/training/0/3585.png,0
./mnist_png/training/0/44955.png,0
./mnist_png/training/0/55680.png,0
./mnist_png/training/0/49281.png,0
./mnist_png/training/0/18970.png,0
./mnist_png/training/0/20551.png,0
./mnist_png/training/0/46818.png,0
./mnist_png/training/0/43960.png,0
./mnist_png/training/0/22352.png,0
./mnist_png/training/0/35148.png,0
./mnist_png/training/0/41811.png,0
./mnist_png/training/0/58617.png,0
./mnist_png/training/0/4981.png,0
./mnist_png/training/0/13366.png,0
./mnist_png/training/0/44558.png,0
./mnist_png/training/0/5321.png,0
./mnist_png/training/0/11217.png,0
./mnist_png/training/0/38691.png,0
./mnist_png/training/0/51627.png,0
./mnist_png/training/0/50539.png,0
./mnist_png/training/0/15065.png,0
./mnist_png/training/0/53030.png,0
./mnist_png/training/0/9269.png,0
./mnist_png/training/0/25818.png,0
./mnist_png/training/0/41352.png,0
./mnist_png/training/0/48438.png,0
./mnist_png/training/0/56606.png,0
./mnist_png/training/0/50511.png,0
./mnist_png/training/0/6614.png,0
./mnist_png/training/0/34097.png,0
./mnist_png/training/0/52312.png,0
./mnist_png/training/0/56174.png,0
./mnist_png/training/0/10121.png,0
./mnist_png/training/0/47079.png,0
./mnist_png/training/0/3778.png,0
./mnist_png/training/0/11559.png,0
./mnist_png/training/0/53959.png,0
./mnist_png/training/0/10874.png,0
./mnist_png/training/0/51828.png,0
./mnist_png/training/0/46398.png,0
./mnist_png/training/0/29039.png,0
./mnist_png/training/0/56835.png,0
./mnist_png/training/0/39202.png,0
./mnist_png/training/0/22144.png,0
./mnist_png/training/0/39564.png,0
./mnist_png/training/0/27982.png,0
./mnist_png/training/0/31138.png,0
./mnist_png/training/0/39570.png,0
./mnist_png/training/0/49097.png,0
./mnist_png/training/0/34054.png,0
./mnist_png/training/0/14384.png,0
./mnist_png/training/0/25159.png,0
./mnist_png/training/0/22636.png,0
./mnist_png/training/0/9296.png,0
./mnist_png/training/0/20747.png,0
./mnist_png/training/0/50298.png,0
./mnist_png/training/0/51186.png,0
./mnist_png/training/0/28323.png,0
./mnist_png/training/0/18586.png,0
./mnist_png/training/0/6823.png,0
./mnist_png/training/0/45695.png,0
./mnist_png/training/0/33703.png,0
./mnist_png/training/0/23504.png,0
./mnist_png/training/0/28451.png,0
./mnist_png/training/0/37571.png,0
./mnist_png/training/0/47096.png,0
./mnist_png/training/0/30578.png,0
./mnist_png/training/0/35400.png,0
./mnist_png/training/0/53785.png,0
./mnist_png/training/0/24525.png,0
./mnist_png/training/0/37559.png,0
./mnist_png/training/0/30222.png,0
./mnist_png/training/0/15934.png,0
./mnist_png/training/0/49939.png,0
./mnist_png/training/0/47914.png,0
./mnist_png/training/0/46439.png,0
./mnist_png/training/0/48414.png,0
./mnist_png/training/0/4749.png,0
./mnist_png/training/0/14419.png,0
./mnist_png/training/0/57252.png,0
./mnist_png/training/0/28486.png,0
./mnist_png/training/0/10119.png,0
./mnist_png/training/0/51623.png,0
./mnist_png/training/0/36874.png,0
./mnist_png/training/0/56158.png,0
./mnist_png/training/0/54997.png,0
./mnist_png/training/0/7254.png,0
./mnist_png/training/0/1625.png,0
./mnist_png/training/0/4985.png,0
./mnist_png/training/0/399.png,0
./mnist_png/training/0/14425.png,0
./mnist_png/training/0/23289.png,0
